Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID
"Min-jae Shin 신민재","- - -","—",1588,0.11649874,0.109571788,1.06321839,0.287099179,0.374919198,0.336316181,0.711235379,0.049217002,6.69268381987493,0.326253186,-0.3333358747186139,198.75635245342124,-0.580927045155855,0.3410763722804663,99.59426086056895,"Min-jae Shin","sa3012520",
"Dae-in Hwang 황대인","- - -","—",1095,0.06849315,0.2,0.342465753,0.239919354,0.297989031,0.388104838,0.686093869,0.148185484,1.1071428525,0.271883289,-0.5183912793872878,112.16100065577376,-18.067543639060357,0.314896048154306,86.29966953196137,"Dae-in Hwang","sa3012545",
"Ho-ryung Kim 김호령","- - -","—",1054,0.084440227,0.274193548,0.307958477,0.250270855,0.325581395,0.381365113,0.706946508,0.131094258,5.994380486095187,0.341423948,0.7182427857769653,120.24766548779459,-9.412329308123875,0.32890644551017234,93.0024577118459,"Ho-ryung Kim","sa3012550",
"Do-yun Lee 이도윤","- - -","—",1353,0.055432372,0.172949002,0.32051282,0.252252252,0.299847792,0.319410319,0.619258111,0.067158067,5.228428098680694,0.307070707,-1.5100487550953403,113.16612517221404,-55.34237094835805,0.28991304536887835,66.74020727309733,"Do-yun Lee","sa3012554",
"Woong-bin Kim 김웅빈","- - -","—",644,0.111801242,0.27173913,0.411428571,0.218348623,0.324960753,0.321100917,0.64606167,0.102752294,2.110470120451846,0.299450549,-1.0292685880558565,63.19338315019214,-15.464089326171045,0.3106745331069272,80.49296232197915,"Woong-bin Kim","sa3012561",
"Chang-ki Hong 홍창기","- - -","—",2906,0.14384033,0.151066758,0.952164009,0.31252636,0.428620808,0.382960776,0.811581584,0.070434416,4.903644613676168,0.375193,-7.17783970606979,471.5990388672209,112.72051779733658,0.389392383761014,131.44686462410542,"Chang-ki Hong","sa3012570",
"Ki-yeon Kim 김기연","- - -","—",618,0.076051779,0.176375404,0.43119266,0.25045372,0.310855263,0.324863883,0.635719146,0.074410163,2.0042799142505054,0.297052154,-1.080161684192717,56.3256851269561,-22.674040185038447,0.29775163531303406,70.4891063749994,"Ki-yeon Kim","sa3012571",
"Soo-haeng Jo 조수행","- - -","—",1055,0.096682464,0.172511848,0.56043956,0.251933701,0.331378299,0.292817679,0.624195978,0.040883978,8.070325502207675,0.309491059,18.703929485171102,98.41371698195687,-33.78186204021225,0.3021541464118808,74.43273856168761,"Soo-haeng Jo","sa3012578",
"Sung-gyu Lee 이성규","- - -","—",722,0.0900277,0.300554016,0.29953917,0.215106732,0.317862165,0.408866995,0.72672916,0.193760263,6.023511800504155,0.275675675,-0.5827109394595027,86.47659278115053,-5.431827215349486,0.3321431320260178,92.65704556068496,"Sung-gyu Lee","sa3012587",
"Won-jun Choi 최원준","- - -","—",2188,0.090036563,0.129798903,0.693661971,0.289350649,0.361329026,0.389610389,0.750939415,0.10025974,6.3288065787060575,0.325980392,3.8895956609630957,290.5182211396319,16.38579052659098,0.3516659084750476,105.54042274746837,"Won-jun Choi","sa3012595",
"Jin-young Lee 이진영","- - -","—",1257,0.101829753,0.303102625,0.335958005,0.24,0.321628092,0.388181818,0.70980991,0.148181818,3.788837480130365,0.329041487,-1.8244978568982333,144.4673027256276,-7.412204339191753,0.33019938111210095,95.46887767883354,"Jin-young Lee","sa3012598",
"Tae-yean Kim 김태연","- - -","—",1949,0.098512057,0.198563365,0.496124031,0.274289099,0.353950103,0.388625592,0.742575695,0.114336493,3.322298167358549,0.334370139,-2.408027845318429,252.0329336765924,10.927481600991763,0.3463229644931194,104.07770546615299,"Tae-yean Kim","sa3012603",
"Jin-hyuk Jang 장진혁","- - -","—",799,0.086357947,0.237797246,0.363157894,0.236286919,0.304182509,0.341772151,0.64595466,0.105485232,5.305357969252668,0.298828125,-2.0195490184705704,75.05269806778301,-25.227049433232654,0.30094615474853226,74.0125366877934,"Jin-hyuk Jang","sa3012604",
"In-hwan Kim 김인환","- - -","—",963,0.072689511,0.252336448,0.288065843,0.238907849,0.298026998,0.360637087,0.658664085,0.121729238,2.2499192177391683,0.29935275,0.022435996681451797,91.93177879699205,-23.548248819031976,0.3055655790941559,80.37189739716398,"In-hwan Kim","sa3012607",
"Sang-hyeon Ahn 안상현","- - -","—",623,0.070626003,0.258426966,0.273291925,0.245931283,0.30629139,0.341772151,0.648063541,0.095840868,6.387728193556013,0.328125,0.8379534229170531,58.74114734440784,-18.124798322620588,0.3040333887599162,77.17607330936558,"Sang-hyeon Ahn","sa3012616",
"Jun-young Park 박준영","- - -","—",1031,0.091173617,0.280310378,0.325259515,0.217679558,0.303030303,0.355801104,0.658831407,0.138121546,5.439075013664683,0.289782244,0.9235732104862109,100.82751990583427,-26.07756875726693,0.3085011417035254,79.37454874808037,"Jun-young Park","sa3012619",
"Tae-hun Do 도태훈","- - -","—",889,0.106861642,0.160854893,0.664335664,0.210526315,0.334104046,0.285318559,0.619422605,0.074792244,3.8359251760964708,0.248263888,-0.1821996511425823,85.7914119055689,-23.215087101775328,0.3074298291294663,79.25703424248461,"Tae-hun Do","sa3012620",
"Yu-chan Lee 이유찬","- - -","—",916,0.087336244,0.218340611,0.4,0.2475,0.3203125,0.3125,0.6328125,0.065,6.0010302156902915,0.319467554,2.1251528311986476,85.5080264664365,-28.726573824219578,0.30166301004854695,74.64294688134922,"Yu-chan Lee","sa3012635",
"Seong-yoon Kim 김성윤","- - -","—",1133,0.097087378,0.123565754,0.785714285,0.304303278,0.378037803,0.419057377,0.79709518,0.114754099,8.169520637719696,0.341696535,6.283543885569088,166.46901721708392,27.929238477869976,0.36994612705160324,120.58945199260825,"Seong-yoon Kim","sa3012644",
"Min-su Kim 김민수","- - -","—",466,0.077253218,0.293991416,0.262773722,0.237288135,0.309368191,0.312348668,0.621716859,0.075060533,2.393436946626276,0.345454545,-0.8760455714073032,41.151838948695435,-15.108909392984136,0.29804391045456097,73.55007094307425,"Min-su Kim","sa3012647",
"Jeong-hun Lee 이정훈","- - -","—",644,0.108695652,0.215838509,0.503597122,0.275985663,0.363919129,0.358422939,0.722342068,0.082437276,1.4701089096474627,0.352517985,-1.2234589410945773,81.2298199659702,1.6266527897235648,0.3441588497978876,101.92296433070925,"Jeong-hun Lee","sa3012655",
"Seong-han Park 박성한","- - -","—",2938,0.120490129,0.14159292,0.850961538,0.294140934,0.380674002,0.392319873,0.772993875,0.098178939,3.853426364944292,0.338270425,-3.225180333829485,416.4099658226572,54.45765686984889,0.3630258188458074,114.96840741516387,"Seong-han Park","sa3012661",
"Baek-ho Kang 강백호","- - -","—",2396,0.120200333,0.177796327,0.676056338,0.296065259,0.380793319,0.477447216,0.858240535,0.181381957,2.7503522778029534,0.335637963,-2.822666590800509,388.87865022751856,89.58626384470034,0.38849345665348073,129.91602294068275,"Baek-ho Kang","sa3012665",
"Sung-ju Moon 문성주","- - -","—",2028,0.116370808,0.096153846,1.21025641,0.301788805,0.388363998,0.380842469,0.769206467,0.079053664,4.5821598080615615,0.330530401,-5.089578272891231,288.1084199649095,39.906575436592,0.36336488036534415,116.32824311147996,"Sung-ju Moon","sa3012668",
"Min-jae Jeon 전민재","- - -","—",915,0.057923497,0.186885245,0.30994152,0.272397094,0.321070234,0.355932203,0.677002437,0.083535109,4.010394900389803,0.32718894,-1.9333535948535427,94.1086708318846,-21.584353803430346,0.3141227839514613,82.00440041196973,"Min-jae Jeon","sa3012673",
"Jae-hyun Choo 추재현","- - -","—",477,0.081761006,0.199161425,0.410526315,0.237529691,0.317021276,0.344418052,0.661439328,0.106888361,4.147142484097475,0.29153605,-0.33891306875739247,48.412130455163904,-9.750511353226717,0.3150309443473816,83.16978164754336,"Jae-hyun Choo","sa3012679",
"Dong-hui Han 한동희","- - -","—",1500,0.084,0.168666666,0.498023715,0.268801191,0.334669338,0.407297096,0.741966434,0.138495905,1.277460558914144,0.302347417,-1.7076836782507598,186.37351216654287,6.187588485879756,0.3435010278456497,103.64701859996651,"Dong-hui Han","sa3012686",
"Won-seok Lee 이원석","- - -","—",853,0.093786635,0.234466588,0.4,0.21081081,0.294610778,0.275675675,0.570286453,0.064864865,7.337108344577726,0.276951672,2.9826769393403083,61.73373024675374,-44.230666066079095,0.2764548413767786,57.939899272352825,"Won-seok Lee","sa3012693",
"Eun-won Jung 정은원","- - -","—",1746,0.151775486,0.173539518,0.874587458,0.259106529,0.373556581,0.344329896,0.717886477,0.085223367,4.382890836468411,0.315236427,-2.4864717500749975,222.27564769503627,12.939482043357259,0.3472774070466874,106.22291482082012,"Eun-won Jung","sa3012695",
"Young-soo Oh 오영수","- - -","—",764,0.090314136,0.236910994,0.381215469,0.23283582,0.313570487,0.352238805,0.665809292,0.119402985,2.2237826639801446,0.288702928,-3.5795259117148817,77.68851595094708,-13.72602249214145,0.3127742797372209,84.97875379142457,"Young-soo Oh","sa3012702",
"Hyung-jun Kim 김형준","- - -","—",1082,0.106284658,0.327171903,0.324858757,0.217948717,0.306828811,0.394230769,0.70105958,0.176282052,2.3312150180544755,0.291208791,-0.2799746475648135,117.58755826842557,-20.125037641408344,0.3215716573766061,86.33273034557597,"Hyung-jun Kim","sa3012705",
"Bon-hyeok Gu 구본혁","- - -","—",1001,0.089910089,0.122877122,0.731707317,0.267281105,0.341862845,0.32718894,0.669051785,0.059907835,4.542236409123166,0.305740987,-1.060061120078899,106.27435496926897,-21.613780016893216,0.3175772685618674,83.46075252185115,"Bon-hyeok Gu","sa3012711",
"Seung-kyu Park 박승규","- - -","—",543,0.104972375,0.171270718,0.612903225,0.258547008,0.348880597,0.418803418,0.767684015,0.16025641,6.300673923704334,0.286908077,-0.08746590989176184,73.10772817739075,6.5217628271204875,0.35461773148206904,108.92122515373069,"Seung-kyu Park","sa3012721",
"Seung-min Go 고승민","- - -","—",1777,0.0962296,0.169386606,0.568106312,0.283982131,0.352440408,0.410976388,0.763416796,0.126994257,4.626952090309482,0.331210191,-3.4323675725609064,235.19256101135903,13.70791503374269,0.34972144520004567,105.9933476711222,"Seung-min Go","sa3012726",
"Sun-woo Oh 오선우","- - -","—",589,0.076400679,0.341256366,0.223880597,0.25323475,0.31409168,0.423290203,0.737381883,0.170055453,2.0360755247001263,0.359621451,-1.4008881233166903,71.09523997463386,-0.8458789213736846,0.33565464285813157,98.84535925357987,"Sun-woo Oh","sa3012730",
"Woo-hyuk Byun 변우혁","- - -","—",632,0.077531645,0.300632911,0.257894736,0.25,0.314873417,0.380208333,0.69508175,0.130208333,2.52305132362818,0.345013477,-0.27391070779412985,69.61808367647359,-8.629516908748661,0.3218256682865971,88.03635056532252,"Woo-hyuk Byun","sa3012733",
"Si-hwan Roh 노시환","- - -","—",3014,0.115129396,0.213669542,0.538819875,0.274329501,0.364420843,0.467049808,0.831470651,0.192720307,3.7532800160282243,0.319228709,-0.3581267037661746,457.4916177288159,85.8096666381225,0.3763156592265677,123.64590771797151,"Si-hwan Roh","sa3012734",
"Kang-min Kim 김강민","- - -","—",715,0.103496503,0.209790209,0.493333333,0.25203252,0.341325811,0.373983739,0.71530955,0.121951219,3.0399685156078684,0.304824561,-2.1870307588251308,84.4698696367627,-2.3217404700631343,0.33571176317566676,98.0776409931611,"Kang-min Kim","sa3012834",
"Hyoung-woo Choi 최형우","- - -","—",2774,0.131939437,0.165465032,0.79738562,0.282018659,0.382119682,0.466497031,0.848616713,0.184478372,2.073886851812312,0.311574328,-2.1289588056970388,442.6289451904304,101.52712823820177,0.38587976103708277,130.02935548894243,"Hyoung-woo Choi","sa3012871",
"Kyung-su Park 박경수","- - -","—",701,0.12553495,0.278174037,0.451282051,0.176174496,0.286956521,0.286912751,0.573869272,0.110738255,0.9831773306980154,0.236503856,-0.7583271209150553,51.80093510402699,-32.00714117334823,0.2788444078992374,61.313962101709365,"Kyung-su Park","sa3012911",
"Jae-il Oh 오재일","- - -","—",1731,0.112073945,0.253032928,0.442922374,0.254158349,0.336799537,0.454424484,0.791224021,0.200266135,1.969319359637061,0.306640625,-0.46444252028595656,234.41472703336547,22.7658357483036,0.3563850524475583,111.23734996510913,"Jae-il Oh","sa3013047",
"Won-seok Lee 이원석","- - -","—",1284,0.111370716,0.187694704,0.593360995,0.242700729,0.336463223,0.343065693,0.679528916,0.100364964,1.324027124236157,0.287558685,-0.7623722581192851,139.1464160117285,-16.05934416922166,0.32342840837664427,90.0466996554698,"Won-seok Lee","sa3013066",
"Joo-hwan Choi 최주환","- - -","—",2555,0.090019569,0.165949119,0.54245283,0.251211987,0.324578596,0.405464962,0.730043558,0.154252975,1.8246485154755847,0.275919732,-2.2141161779873073,302.8232680540313,-13.413392053938939,0.3345299644002027,96.00313840740336,"Joo-hwan Choi","sa3013103",
"Sung-hyun Kim 김성현","- - -","—",1291,0.093725793,0.115414407,0.812080536,0.247058823,0.322891566,0.321266968,0.644158534,0.074208145,3.4731858096670454,0.274058577,-0.7796703930944204,124.59842074681853,-31.834402419432642,0.3075691082086594,79.64982841971181,"Sung-hyun Kim","sa3013146",
"Jae-won Lee 이재원","- - -","—",943,0.081654294,0.15164369,0.538461538,0.227722772,0.304252998,0.295792079,0.600045077,0.068069307,1.842917654264481,0.261194029,-1.4180213492363691,74.62430915803706,-40.91400741963589,0.285168618847065,64.63135747994343,"Jae-won Lee","sa3013147",
"Myung-ki Lee 이명기","- - -","—",623,0.110754414,0.152487961,0.726315789,0.260223048,0.347471451,0.327137546,0.674608997,0.066914498,4.15836117643809,0.311512415,-0.8919496189337224,68.58479271738383,-5.6882675597205274,0.32503190553985645,92.44185217631455,"Myung-ki Lee","sa3013150",
"Do-hwan Hur 허도환","- - -","—",403,0.05459057,0.248138957,0.22,0.209580838,0.296296296,0.302395209,0.598691505,0.092814371,1.8103448422120905,0.281385281,-0.667860126006417,33.14670840961761,-16.66273770170384,0.2900090097750305,67.18771262452574,"Do-hwan Hur","sa3013160",
"Min-sung Kim 김민성","- - -","—",1268,0.098580441,0.180599369,0.545851528,0.228070175,0.319388576,0.34903047,0.668419046,0.120960295,1.9095288887761175,0.264600715,-2.8599803030956537,131.08955844277148,-22.937355483233894,0.31653154622162544,85.17597596372646,"Min-sung Kim","sa3013175",
"Hyung-jong Lee 이형종","- - -","—",1055,0.119431279,0.225592417,0.529411764,0.218468468,0.331739961,0.347972972,0.679712933,0.129504504,3.225958056507952,0.271721958,0.6782245346112177,115.50136423894996,-13.745542548207103,0.32433272838134913,89.25966864239317,"Hyung-jong Lee","sa3013195",
"Jae-hwan Kim 김재환","- - -","—",2745,0.134790528,0.251730418,0.535455861,0.249785038,0.355919854,0.441100601,0.797020455,0.191315563,2.8718541556047477,0.304263565,-2.0339669721433893,392.4647670902181,53.87771383597139,0.36456604459243785,115.67609379543894,"Jae-hwan Kim","sa3013200",
"Jae-hoon Choi 최재훈","- - -","—",2107,0.121974371,0.143806359,0.848184818,0.252220248,0.378809869,0.326228537,0.705038406,0.074008289,1.7540867724734905,0.293736501,-2.724806491401978,266.9810135008799,8.821031698773952,0.3450410393492658,103.57439474231651,"Jae-hoon Choi","sa3013205",
"Sung-woo Jang 장성우","- - -","—",2515,0.12166998,0.178926441,0.68,0.254765225,0.346277021,0.412831241,0.759108262,0.158066016,1.811915340351022,0.281724347,-1.783542764838785,328.87286436572344,18.760241747048223,0.3497081465830418,106.22281182114216,"Sung-woo Jang","sa3013216",
"Sun-bin Kim 김선빈","- - -","—",2639,0.09662751,0.079954528,1.208530805,0.30749354,0.379402756,0.389319552,0.768722308,0.081826012,2.762946621934405,0.329529243,1.0960255197715014,369.92929125669696,45.613576390774,0.36151815982283464,113.9873696054966,"Sun-bin Kim","sa3013220",
"Sun-jin Oh 오선진","- - -","—",813,0.077490774,0.195571955,0.396226415,0.242857142,0.316261203,0.295714285,0.611975488,0.052857143,2.2287537454764403,0.306839186,-0.8374629147583619,71.10181210635353,-26.23735314907381,0.2952807102252213,73.57304374989346,"Sun-jin Oh","sa3013231",
"Ji-hwan Oh 오지환","- - -","—",2710,0.105904059,0.195940959,0.540489642,0.260869565,0.345752608,0.413469735,0.759222343,0.15260017,5.085022472425182,0.305555555,-0.7320188183803111,357.6830184218747,25.42500839208195,0.35176168527734714,108.10494414284888,"Ji-hwan Oh","sa3013245",
"Eun-seong Chae 채은성","- - -","—",2710,0.075645756,0.173431734,0.436170212,0.277058086,0.350572589,0.4437944,0.794366989,0.166736314,2.3663403199790984,0.307154384,-4.429386136936955,381.137655156105,48.64590288922114,0.3621701422546591,114.85822907017936,"Eun-seong Chae","sa3013253",
"Kun-woo Park 박건우","- - -","—",2558,0.101250977,0.144253322,0.701897018,0.320771646,0.395931142,0.472409152,0.868340294,0.151637506,3.7923945716928325,0.357221006,-0.4569649585755542,430.57428915342484,117.20056996783413,0.39715580658624006,137.41338110670705,"Kun-woo Park","sa3013255",
"Soo-bin Jung 정수빈","- - -","—",2790,0.104301075,0.119713261,0.871257485,0.27125,0.355555555,0.36,0.715555555,0.08875,7.048375077248988,0.304411051,6.285435347817838,339.8398898392864,-4.78766722977676,0.3380226905479097,98.60977345078413,"Soo-bin Jung","sa3013258",
"Dong-won Park 박동원","- - -","—",2618,0.111535523,0.222307104,0.501718213,0.252899197,0.342735703,0.448706512,0.791442215,0.195807315,2.1424698451412265,0.290874524,-0.8455444994615391,363.3937045438849,40.828133176144284,0.35976910014306346,112.8301240462505,"Dong-won Park","sa3013271",
"Ji-young Lee 이지영","- - -","—",1658,0.051869722,0.098311218,0.527607361,0.26118421,0.304855562,0.321710526,0.626566088,0.060526316,4.167859757029388,0.285608856,0.15568841458298266,142.59944748410146,-62.36439541450578,0.29321707481230325,69.54967501169494,"Ji-young Lee","sa3013276",
"Chi-hong An 안치홍","- - -","—",2524,0.097068145,0.121632329,0.798045602,0.285131459,0.359856057,0.411151405,0.771007462,0.126019946,2.9788352017704907,0.308760683,-3.6938237950671464,342.59344575290254,31.369147365136623,0.35629746673765744,110.23027446124598,"Chi-hong An","sa3013286",
"Bo-keun Jeong 정보근","- - -","—",644,0.079192546,0.222049689,0.356643356,0.221238938,0.289389067,0.279646017,0.569035084,0.058407079,1.9841664887771346,0.286396181,-0.6826274289051071,44.47724296576898,-34.264391626644915,0.2722518633145257,57.25152226147975,"Bo-keun Jeong","sa3014210",
"Jun-su Han 한준수","- - -","—",859,0.096623981,0.168800931,0.572413793,0.273572377,0.346604215,0.42629482,0.772899035,0.152722443,1.58688699,0.309364548,-0.7485012584365904,115.37098956028876,6.150325580639228,0.3509816547702341,105.25098834968091,"Jun-su Han","sa3014211",
"Gweon-su An 안권수","- - -","—",623,0.094703049,0.133226324,0.710843373,0.278688524,0.349102773,0.327868852,0.676971625,0.049180328,6.125978199157953,0.323340471,-0.8701854143291712,68.10417057603102,-5.180405378048602,0.3240576583186006,93.10426650779125,"Gweon-su An","sa3014276",
"Ji-chan Kim 김지찬","- - -","—",2256,0.109485815,0.101063829,1.083333333,0.290880503,0.378304466,0.339098532,0.717402998,0.048218029,7.255576262685378,0.326215895,16.721133835846558,287.06366482864723,7.486767505515678,0.344503540962268,102.4681662377069,"Ji-chan Kim","sa3014279",
"Ji-hoon Choi 최지훈","- - -","—",3043,0.078540913,0.127177127,0.617571059,0.275405007,0.337662337,0.3910162,0.728678537,0.115611193,7.190973966898133,0.305290546,15.245189474895597,368.9305456358416,-5.192873172141793,0.33768560311588514,98.8408581095941,"Ji-hoon Choi","sa3014282",
"Jeong-won Choi 최정원","- - -","—",725,0.084137931,0.182068965,0.462121212,0.277147487,0.365819209,0.324149108,0.689968317,0.047001621,7.755226285516702,0.349075975,3.645513128954917,85.87814364722169,-5.050093478055823,0.33484205452062316,94.55556480204378,"Jeong-won Choi","sa3014290",
"Kyu-sung Kim 김규성","- - -","—",610,0.083606557,0.23114754,0.361702127,0.225325884,0.294612794,0.303538175,0.598150969,0.078212291,6.492158503254743,0.292620865,0.551300851511769,48.67384050190313,-25.320644459129742,0.2852458139059921,65.62648064291325,"Kyu-sung Kim","sa3014306",
"Sang-kwon Byeon 변상권","- - -","—",423,0.047281323,0.219858156,0.215053763,0.246851385,0.281323877,0.335012594,0.616336471,0.088161209,3.28776864,0.305921052,-0.20713086961768568,32.405768400727695,-22.390655004681168,0.28312521116107914,59.05122931897626,"Sang-kwon Byeon","sa3014307",
"Suk-hyun Han 한석현","- - -","—",443,0.063205417,0.225733634,0.28,0.239690721,0.306264501,0.327319587,0.633584088,0.087628866,5.229642958717283,0.306620209,-0.7760866085300222,39.97248373685842,-15.268908383860538,0.2987710865357083,72.20306632524218,"Suk-hyun Han","sa3014319",
"Ho-cheol Seo 서호철","- - -","—",1619,0.050030883,0.164916615,0.303370786,0.266757865,0.318439269,0.355677154,0.674116423,0.088919289,4.165240121531968,0.311392405,-3.3058318372350186,167.55826653511306,-34.80266524880148,0.3143343121244744,82.46131805690615,"Ho-cheol Seo","sa3014321",
"Seong Ho Cheon 천성호","- - -","—",679,0.072164948,0.159057437,0.453703703,0.27124183,0.334821428,0.351307189,0.686128617,0.080065359,6.699904112362436,0.324701195,1.717937067616731,74.06939365057127,-12.873114957531527,0.3213901327903509,85.11623241830227,"Seong Ho Cheon","sa3014323",
"In Ho Choi 최인호","- - -","—",732,0.099726775,0.172131147,0.579365079,0.261489698,0.348965517,0.37717908,0.726144597,0.115689382,4.663665942387003,0.309381237,0.4092753226868808,91.14161078506535,-0.9063178760426585,0.3413867474424428,99.18471987926775,"In Ho Choi","sa3014330",
"Jung Hyun Park 박정현","- - -","—",462,0.051948051,0.274891774,0.188976377,0.218309859,0.26431718,0.298122065,0.562439245,0.079812206,4.747322467382253,0.295918367,0.7805554196238518,29.492225647847633,-25.327006652076257,0.26552697937394026,54.01144487892349,"Jung Hyun Park","sa3014331",
"Myeong Jin Oh 오명진","- - -","—",458,0.085152838,0.233624454,0.364485981,0.263027295,0.328888888,0.382133995,0.711022883,0.1191067,4.987234653620197,0.33898305,-1.6584856354165822,52.060260379428776,-4.078828832392785,0.32649117176021847,92.67851163256778,"Myeong Jin Oh","sa3014344",
"Jae-won Lee 이재원","- - -","—",621,0.078904991,0.305958132,0.257894736,0.226277372,0.309178743,0.405109489,0.714288232,0.178832117,4.820575871615487,0.29498525,-0.053074498544447124,70.1093890033114,-4.1695640571963635,0.32881894847755494,94.68932045394713,"Jae-won Lee","sa3014346",
"Ju Hong Park 박주홍","- - -","—",666,0.121621621,0.294294294,0.413265306,0.20069808,0.30316742,0.286212914,0.589380334,0.085514834,6.5280105163148,0.292553191,2.146878246217966,52.898362603476315,-29.15841420323584,0.28506543809193496,64.51007856356712,"Ju Hong Park","sa3014359",
"Ho-yeon Lee 이호연","- - -","—",604,0.05629139,0.187086092,0.300884955,0.258589511,0.309882747,0.339963833,0.64984658,0.081374322,4.095636421941144,0.314220183,-0.08579675538931042,57.13902429550534,-14.983498311940382,0.3054199140743921,80.19934603705707,"Ho-yeon Lee","sa3014412",
"Ju Hyoung Lee 이주형","- - -","—",1415,0.078445229,0.22261484,0.352380952,0.263877715,0.348011363,0.40627514,0.754286503,0.142397425,5.824396417205578,0.329254727,3.4861853383481503,185.83119612848472,6.872494681832292,0.34892918421214425,104.38416581351017,"Ju Hyoung Lee","sa3014742",
"Dong Jin Kwon 권동진","- - -","—",534,0.121722846,0.299625468,0.40625,0.235682819,0.33460803,0.328193832,0.662801862,0.092511013,7.01087276790492,0.358361774,-0.22799757064785808,56.68668979138563,-8.73275044828226,0.31754982061185527,85.94746412074355,"Dong Jin Kwon","sa3014744",
"Jae Seok An 안재석","- - -","—",826,0.06779661,0.219128329,0.309392265,0.243315508,0.300852618,0.368983957,0.669836575,0.125668449,5.445488019901332,0.300711743,1.3223772273631766,81.22441960815819,-18.49825166221229,0.3091033422029935,81.09350174546687,"Jae Seok An","sa3014749",
"Myeong Jun Ko 고명준","- - -","—",943,0.053022269,0.221633085,0.239234449,0.270668176,0.309650053,0.424688561,0.734338614,0.154020385,2.3027716756256775,0.318952234,-1.4720101940911263,110.44120607764575,-9.539682289053477,0.33050462616223947,92.68801707338662,"Myeong Jun Ko","sa3014774",
"Doo-sung Chang 장두성","- - -","—",547,0.08226691,0.243144424,0.338345864,0.246887966,0.318435754,0.286307053,0.604742807,0.039419087,8.575061734770232,0.338068181,5.350956564070657,46.25888211716265,-21.30483082245737,0.2916440819450819,68.71400923276163,"Doo-sung Chang","sa3014778",
"Young Bin Lee 이영빈","- - -","—",454,0.070484581,0.325991189,0.216216216,0.217603911,0.276169265,0.327628361,0.603797626,0.11002445,5.488099135767227,0.311284046,-0.414297609240748,34.399259888272894,-21.832512460011834,0.2817164117881078,61.232464108819535,"Young Bin Lee","sa3015000",
"Bo-gyeong Moon 문보경","- - -","—",2694,0.121752041,0.166295471,0.732142857,0.28894691,0.374719521,0.453437771,0.828157292,0.164490861,3.8958852159271213,0.324130314,-3.522738821688108,413.58335345571396,81.06822855358477,0.3775027731725992,124.53618368587888,"Bo-gyeong Moon","sa3015048",
"Seung Yeup Na 나승엽","- - -","—",1120,0.133035714,0.177678571,0.748743718,0.265327695,0.366816143,0.403805496,0.770621639,0.138477801,3.145842565633331,0.312075983,-0.5848282160004601,156.37485798422983,12.83802419130495,0.35667096008714155,107.9661480720898,"Seung Yeup Na","sa3015054",
"Whee Jip Kim 김휘집","- - -","—",2040,0.096078431,0.222058823,0.432671081,0.242963813,0.337289812,0.379092475,0.716382287,0.136128662,3.5490646898179667,0.296031746,-1.6099584531039,244.43965740317137,-8.031943516790559,0.3350147896624626,96.93901734303024,"Whee Jip Kim","sa3015123",
"Ju Won Kim 김주원","- - -","—",2360,0.09618644,0.215254237,0.446850393,0.259,0.356252685,0.404,0.760252685,0.145,6.45540977301702,0.316298342,7.246213930193335,319.04954379489305,27.522150260113477,0.35448461899358996,109.41162072371414,"Ju Won Kim","sa3015141",
"Seoung Bin Son 손성빈","- - -","—",488,0.06762295,0.204918032,0.33,0.216400911,0.278586278,0.325740318,0.604326596,0.109339407,3.2720944275,0.256024096,-0.34828244254458696,36.91307917903546,-25.16590058137294,0.2814280358520714,59.31438995451879,"Seoung Bin Son","sa3017864",
"Hyeon Joon Kim 김현준","- - -","—",1110,0.077477477,0.191891891,0.403755868,0.265513733,0.332110091,0.336724313,0.668834404,0.07121058,5.433145214829995,0.333764553,-1.1169850482838228,115.58457518153928,-18.212842474047925,0.31731597764776387,87.56476756732262,"Hyeon Joon Kim","sa3017998",
"Jae Hyeon Lee 이재현","- - -","—",1921,0.104633003,0.183237896,0.571022727,0.250304506,0.338624338,0.403775883,0.742400221,0.153471377,3.6284038881727314,0.282747603,-1.1654407146852463,243.91549165048266,6.717108006259437,0.34347990316228344,102.46364513278701,"Jae Hyeon Lee","sa3018058",
"Do Yeong Kim 김도영","- - -","—",1654,0.102781136,0.180169286,0.570469798,0.305882352,0.381299332,0.54117647,0.922475802,0.235294118,7.882264637172515,0.337924701,10.664654933614656,298.4185400266167,90.29067842252218,0.40738148978173805,141.8950543207699,"Do Yeong Kim","sa3018059",
"Nicholas Martini 마티니","Dinos (KBO)","—",576,0.088541666,0.149305555,0.593023255,0.298039215,0.366319444,0.462745098,0.829064542,0.164705883,4.121317432828064,0.327710843,0.6136828421149403,87.13596747061288,19.997889734712,0.37576188953453105,129.78621135591212,"Nicholas Martini","sa3018063",
"Chan Hyeok Park 박찬혁","- - -","—",419,0.052505966,0.307875894,0.170542635,0.220207253,0.278177458,0.308290155,0.586467613,0.088082902,1.01785714,0.312,-0.2826435856986791,31.34895679850549,-18.445010448503787,0.27894694670784675,62.95113366892753,"Chan Hyeok Park","sa3018071",
